WorkOrderID,ProductID,ProductName,ProductSubCategoryName,ProdcutCategoryName,PlannedOrderQty,StockedQty,ScrappedQty,ScrapReasonID,ScrapReasonName,EndDate,FiscalYear,FiscalMonth,StandardCost,TotalUnitsProduced,ScrapCost,ProductionCost
2905,532,Seat Stays,NULL,NULL,28,28,0,NULL,NULL,2011-08-22 00:00:00.000,2012,2,0.00,28,0.00,0.00
2906,533,Seat Tube,NULL,NULL,7,7,0,NULL,NULL,2011-08-22 00:00:00.000,2012,2,0.00,7,0.00,0.00
2907,534,Top Tube,NULL,NULL,7,7,0,NULL,NULL,2011-08-22 00:00:00.000,2012,2,0.00,7,0.00,0.00
2908,804,HL Fork,Forks,Components,7,7,0,NULL,NULL,2011-09-05 00:00:00.000,2012,3,101.8936,7,0.00,713.2552
2909,316,Blade,NULL,NULL,14,14,0,NULL,NULL,2011-08-22 00:00:00.000,2012,2,0.00,14,0.00,0.00
2910,331,Fork End,NULL,NULL,14,14,0,NULL,NULL,2011-08-22 00:00:00.000,2012,2,0.00,14,0.00,0.00
2911,350,Fork Crown,NULL,NULL,7,7,0,NULL,NULL,2011-08-22 00:00:00.000,2012,2,0.00,7,0.00,0.00
2912,531,Steerer,NULL,NULL,7,7,0,NULL,NULL,2011-08-22 00:00:00.000,2012,2,0.00,7,0.00,0.00
2913,749,"Road-150 Red, 62",Road Bikes,Bikes,2,2,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,2171.2942,2,0.00,4342.5884
2914,753,"Road-150 Red, 56",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,2171.2942,1,0.00,2171.2942
2915,519,HL Road Seat Assembly,NULL,NULL,3,3,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,145.87,3,0.00,437.61
2916,717,"HL Road Frame - Red, 62",Road Frames,Components,2,2,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,868.6342,2,0.00,1737.2684
2917,721,"HL Road Frame - Red, 56",Road Frames,Components,1,1,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,868.6342,1,0.00,868.6342
2918,807,HL Headset,Headsets,Components,3,3,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,55.3801,3,0.00,166.1403
2919,813,HL Road Handlebars,Handlebars,Components,3,3,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,53.3999,3,0.00,160.1997
2920,820,HL Road Front Wheel,Wheels,Components,3,3,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,146.5466,3,0.00,439.6398
2921,828,HL Road Rear Wheel,Wheels,Components,3,3,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,158.5346,3,0.00,475.6038
2922,894,Rear Derailleur,Derailleurs,Components,3,3,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,53.9282,3,0.00,161.7846
2923,945,Front Derailleur,Derailleurs,Components,3,3,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,40.6216,3,0.00,121.8648
2924,951,HL Crankset,Cranksets,Components,3,3,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,179.8156,3,0.00,539.4468
2925,996,HL Bottom Bracket,Bottom Brackets,Components,3,3,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,53.9416,3,0.00,161.8248
2926,3,BB Ball Bearing,NULL,NULL,30,30,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,30,0.00,0.00
2927,324,Chain Stays,NULL,NULL,6,6,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,6,0.00,0.00
2928,327,Down Tube,NULL,NULL,3,3,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,3,0.00,0.00
2929,329,Road End Caps,NULL,NULL,6,6,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,6,0.00,0.00
2930,398,Handlebar Tube,NULL,NULL,3,3,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,3,0.00,0.00
2931,399,Head Tube,NULL,NULL,3,3,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,3,0.00,0.00
2932,401,HL Hub,NULL,NULL,6,6,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,6,0.00,0.00
2933,529,Stem,NULL,NULL,3,3,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,3,0.00,0.00
2934,532,Seat Stays,NULL,NULL,12,12,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,12,0.00,0.00
2935,533,Seat Tube,NULL,NULL,3,3,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,3,0.00,0.00
2936,534,Top Tube,NULL,NULL,3,3,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,3,0.00,0.00
2937,804,HL Fork,Forks,Components,3,3,0,NULL,NULL,2011-08-24 00:00:00.000,2012,2,101.8936,3,0.00,305.6808
2938,316,Blade,NULL,NULL,6,6,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,6,0.00,0.00
2939,331,Fork End,NULL,NULL,6,6,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,6,0.00,0.00
2940,350,Fork Crown,NULL,NULL,3,3,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,3,0.00,0.00
2941,531,Steerer,NULL,NULL,3,3,0,NULL,NULL,2011-08-23 00:00:00.000,2012,2,0.00,3,0.00,0.00
2942,752,"Road-150 Red, 52",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,2171.2942,1,0.00,2171.2942
2943,774,"Mountain-100 Silver, 48",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,1912.1544,1,0.00,1912.1544
2944,516,HL Mountain Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,145.87,1,0.00,145.87
2945,519,HL Road Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,145.87,1,0.00,145.87
2946,720,"HL Road Frame - Red, 52",Road Frames,Components,1,1,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,868.6342,1,0.00,868.6342
2947,741,"HL Mountain Frame - Silver, 48",Mountain Frames,Components,1,1,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,706.811,1,0.00,706.811
2948,807,HL Headset,Headsets,Components,2,2,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,55.3801,2,0.00,110.7602
2949,810,HL Mountain Handlebars,Handlebars,Components,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,53.3999,1,0.00,53.3999
2950,813,HL Road Handlebars,Handlebars,Components,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,53.3999,1,0.00,53.3999
2951,817,HL Mountain Front Wheel,Wheels,Components,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,133.2955,1,0.00,133.2955
2952,820,HL Road Front Wheel,Wheels,Components,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,146.5466,1,0.00,146.5466
2953,825,HL Mountain Rear Wheel,Wheels,Components,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,145.2835,1,0.00,145.2835
2954,828,HL Road Rear Wheel,Wheels,Components,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,158.5346,1,0.00,158.5346
2955,894,Rear Derailleur,Derailleurs,Components,2,2,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,53.9282,2,0.00,107.8564
2956,945,Front Derailleur,Derailleurs,Components,2,2,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,40.6216,2,0.00,81.2432
2957,951,HL Crankset,Cranksets,Components,2,2,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,179.8156,2,0.00,359.6312
2958,996,HL Bottom Bracket,Bottom Brackets,Components,2,2,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,53.9416,2,0.00,107.8832
2959,3,BB Ball Bearing,NULL,NULL,20,20,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,20,0.00,0.00
2960,324,Chain Stays,NULL,NULL,4,4,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,4,0.00,0.00
2961,327,Down Tube,NULL,NULL,2,2,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,2,0.00,0.00
2962,328,Mountain End Caps,NULL,NULL,2,2,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,2,0.00,0.00
2963,329,Road End Caps,NULL,NULL,2,2,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,2,0.00,0.00
2964,398,Handlebar Tube,NULL,NULL,2,2,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,2,0.00,0.00
2965,399,Head Tube,NULL,NULL,2,2,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,2,0.00,0.00
2966,401,HL Hub,NULL,NULL,4,4,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,4,0.00,0.00
2967,529,Stem,NULL,NULL,2,2,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,2,0.00,0.00
2968,532,Seat Stays,NULL,NULL,8,8,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,8,0.00,0.00
2969,533,Seat Tube,NULL,NULL,2,2,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,2,0.00,0.00
2970,534,Top Tube,NULL,NULL,2,2,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,2,0.00,0.00
2971,804,HL Fork,Forks,Components,2,2,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,101.8936,2,0.00,203.7872
2972,316,Blade,NULL,NULL,4,4,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,4,0.00,0.00
2973,331,Fork End,NULL,NULL,4,4,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,4,0.00,0.00
2974,350,Fork Crown,NULL,NULL,2,2,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,2,0.00,0.00
2975,531,Steerer,NULL,NULL,2,2,0,NULL,NULL,2011-08-25 00:00:00.000,2012,2,0.00,2,0.00,0.00
2976,749,"Road-150 Red, 62",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,2171.2942,1,0.00,2171.2942
2977,760,"Road-650 Red, 60",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,486.7066,1,0.00,486.7066
2978,766,"Road-650 Black, 60",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,486.7066,1,0.00,486.7066
2979,775,"Mountain-100 Black, 38",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,1898.0944,1,0.00,1898.0944
2980,516,HL Mountain Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,145.87,1,0.00,145.87
2981,517,LL Road Seat Assembly,NULL,NULL,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,98.77,2,0.00,197.54
2982,519,HL Road Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,145.87,1,0.00,145.87
2983,717,"HL Road Frame - Red, 62",Road Frames,Components,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,868.6342,1,0.00,868.6342
2984,723,"LL Road Frame - Black, 60",Road Frames,Components,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,204.6251,1,0.00,204.6251
2985,729,"LL Road Frame - Red, 60",Road Frames,Components,1,1,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,187.1571,1,0.00,187.1571
2986,747,"HL Mountain Frame - Black, 38",Mountain Frames,Components,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,739.041,1,0.00,739.041
2987,806,ML Headset,Headsets,Components,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,45.4168,2,0.00,90.8336
2988,807,HL Headset,Headsets,Components,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,55.3801,2,0.00,110.7602
2989,810,HL Mountain Handlebars,Handlebars,Components,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,53.3999,1,0.00,53.3999
2990,811,LL Road Handlebars,Handlebars,Components,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,19.7758,2,0.00,39.5516
2991,813,HL Road Handlebars,Handlebars,Components,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,53.3999,1,0.00,53.3999
2992,817,HL Mountain Front Wheel,Wheels,Components,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,133.2955,1,0.00,133.2955
2993,818,LL Road Front Wheel,Wheels,Components,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,37.9909,2,0.00,75.9818
2994,820,HL Road Front Wheel,Wheels,Components,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,146.5466,1,0.00,146.5466
2995,825,HL Mountain Rear Wheel,Wheels,Components,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,145.2835,1,0.00,145.2835
2996,826,LL Road Rear Wheel,Wheels,Components,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,49.9789,2,0.00,99.9578
2997,828,HL Road Rear Wheel,Wheels,Components,1,1,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,158.5346,1,0.00,158.5346
2998,894,Rear Derailleur,Derailleurs,Components,4,4,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,53.9282,4,0.00,215.7128
2999,945,Front Derailleur,Derailleurs,Components,4,4,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,40.6216,4,0.00,162.4864
3000,950,ML Crankset,Cranksets,Components,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,113.8816,2,0.00,227.7632
3001,951,HL Crankset,Cranksets,Components,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,179.8156,2,0.00,359.6312
3002,994,LL Bottom Bracket,Bottom Brackets,Components,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,23.9716,2,0.00,47.9432
3003,996,HL Bottom Bracket,Bottom Brackets,Components,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,53.9416,2,0.00,107.8832
3004,3,BB Ball Bearing,NULL,NULL,40,40,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,40,0.00,0.00
3005,324,Chain Stays,NULL,NULL,8,8,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,8,0.00,0.00
3006,327,Down Tube,NULL,NULL,4,4,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,4,0.00,0.00
3007,328,Mountain End Caps,NULL,NULL,2,2,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,2,0.00,0.00
3008,329,Road End Caps,NULL,NULL,6,6,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,6,0.00,0.00
3009,398,Handlebar Tube,NULL,NULL,4,4,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,4,0.00,0.00
3010,399,Head Tube,NULL,NULL,4,4,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,4,0.00,0.00
3011,400,LL Hub,NULL,NULL,4,4,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,4,0.00,0.00
3012,401,HL Hub,NULL,NULL,4,4,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,4,0.00,0.00
3013,529,Stem,NULL,NULL,4,4,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,4,0.00,0.00
3014,532,Seat Stays,NULL,NULL,16,16,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,16,0.00,0.00
3015,533,Seat Tube,NULL,NULL,4,4,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,4,0.00,0.00
3016,534,Top Tube,NULL,NULL,4,4,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,4,0.00,0.00
3017,802,LL Fork,Forks,Components,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,65.8097,2,0.00,131.6194
3018,804,HL Fork,Forks,Components,2,2,0,NULL,NULL,2011-09-13 00:00:00.000,2012,3,101.8936,2,0.00,203.7872
3019,316,Blade,NULL,NULL,8,8,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,8,0.00,0.00
3020,331,Fork End,NULL,NULL,8,8,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,8,0.00,0.00
3021,350,Fork Crown,NULL,NULL,4,4,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,4,0.00,0.00
3022,531,Steerer,NULL,NULL,4,4,0,NULL,NULL,2011-08-26 00:00:00.000,2012,2,0.00,4,0.00,0.00
3023,749,"Road-150 Red, 62",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,2171.2942,1,0.00,2171.2942
3024,751,"Road-150 Red, 48",Road Bikes,Bikes,2,2,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,2171.2942,2,0.00,4342.5884
3025,752,"Road-150 Red, 52",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,2171.2942,1,0.00,2171.2942
3026,753,"Road-150 Red, 56",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,2171.2942,1,0.00,2171.2942
3027,519,HL Road Seat Assembly,NULL,NULL,5,5,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,145.87,5,0.00,729.35
3028,717,"HL Road Frame - Red, 62",Road Frames,Components,1,1,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,868.6342,1,0.00,868.6342
3029,719,"HL Road Frame - Red, 48",Road Frames,Components,2,2,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,868.6342,2,0.00,1737.2684
3030,720,"HL Road Frame - Red, 52",Road Frames,Components,1,1,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,868.6342,1,0.00,868.6342
3031,721,"HL Road Frame - Red, 56",Road Frames,Components,1,1,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,868.6342,1,0.00,868.6342
3032,807,HL Headset,Headsets,Components,5,5,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,55.3801,5,0.00,276.9005
3033,813,HL Road Handlebars,Handlebars,Components,5,5,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,53.3999,5,0.00,266.9995
3034,820,HL Road Front Wheel,Wheels,Components,5,5,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,146.5466,5,0.00,732.733
3035,828,HL Road Rear Wheel,Wheels,Components,5,5,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,158.5346,5,0.00,792.673
3036,894,Rear Derailleur,Derailleurs,Components,5,5,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,53.9282,5,0.00,269.641
3037,945,Front Derailleur,Derailleurs,Components,5,5,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,40.6216,5,0.00,203.108
3038,951,HL Crankset,Cranksets,Components,5,5,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,179.8156,5,0.00,899.078
3039,996,HL Bottom Bracket,Bottom Brackets,Components,5,5,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,53.9416,5,0.00,269.708
3040,3,BB Ball Bearing,NULL,NULL,50,50,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,50,0.00,0.00
3041,324,Chain Stays,NULL,NULL,10,10,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,10,0.00,0.00
3042,327,Down Tube,NULL,NULL,5,5,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,5,0.00,0.00
3043,329,Road End Caps,NULL,NULL,10,10,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,10,0.00,0.00
3044,398,Handlebar Tube,NULL,NULL,5,5,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,5,0.00,0.00
3045,399,Head Tube,NULL,NULL,5,5,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,5,0.00,0.00
3046,401,HL Hub,NULL,NULL,10,10,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,10,0.00,0.00
3047,529,Stem,NULL,NULL,5,5,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,5,0.00,0.00
3048,532,Seat Stays,NULL,NULL,20,20,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,20,0.00,0.00
3049,533,Seat Tube,NULL,NULL,5,5,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,5,0.00,0.00
3050,534,Top Tube,NULL,NULL,5,5,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,5,0.00,0.00
3051,804,HL Fork,Forks,Components,5,5,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,101.8936,5,0.00,509.468
3052,316,Blade,NULL,NULL,10,10,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,10,0.00,0.00
3053,331,Fork End,NULL,NULL,10,10,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,10,0.00,0.00
3054,350,Fork Crown,NULL,NULL,5,5,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,5,0.00,0.00
3055,531,Steerer,NULL,NULL,5,5,0,NULL,NULL,2011-08-27 00:00:00.000,2012,2,0.00,5,0.00,0.00
3056,749,"Road-150 Red, 62",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,2171.2942,1,0.00,2171.2942
3057,750,"Road-150 Red, 44",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,2171.2942,1,0.00,2171.2942
3058,751,"Road-150 Red, 48",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,2171.2942,1,0.00,2171.2942
3059,752,"Road-150 Red, 52",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,2171.2942,1,0.00,2171.2942
3060,519,HL Road Seat Assembly,NULL,NULL,4,4,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,145.87,4,0.00,583.48
3061,717,"HL Road Frame - Red, 62",Road Frames,Components,1,1,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,868.6342,1,0.00,868.6342
3062,718,"HL Road Frame - Red, 44",Road Frames,Components,1,1,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,868.6342,1,0.00,868.6342
3063,719,"HL Road Frame - Red, 48",Road Frames,Components,1,1,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,868.6342,1,0.00,868.6342
3064,720,"HL Road Frame - Red, 52",Road Frames,Components,1,1,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,868.6342,1,0.00,868.6342
3065,807,HL Headset,Headsets,Components,4,4,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,55.3801,4,0.00,221.5204
3066,813,HL Road Handlebars,Handlebars,Components,4,4,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,53.3999,4,0.00,213.5996
3067,820,HL Road Front Wheel,Wheels,Components,4,4,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,146.5466,4,0.00,586.1864
3068,828,HL Road Rear Wheel,Wheels,Components,4,4,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,158.5346,4,0.00,634.1384
3069,894,Rear Derailleur,Derailleurs,Components,4,4,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,53.9282,4,0.00,215.7128
3070,945,Front Derailleur,Derailleurs,Components,4,4,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,40.6216,4,0.00,162.4864
3071,951,HL Crankset,Cranksets,Components,4,4,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,179.8156,4,0.00,719.2624
3072,996,HL Bottom Bracket,Bottom Brackets,Components,4,4,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,53.9416,4,0.00,215.7664
3073,3,BB Ball Bearing,NULL,NULL,40,40,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,40,0.00,0.00
3074,324,Chain Stays,NULL,NULL,8,8,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,8,0.00,0.00
3075,327,Down Tube,NULL,NULL,4,4,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,4,0.00,0.00
3076,329,Road End Caps,NULL,NULL,8,8,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,8,0.00,0.00
3077,398,Handlebar Tube,NULL,NULL,4,4,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,4,0.00,0.00
3078,399,Head Tube,NULL,NULL,4,4,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,4,0.00,0.00
3079,401,HL Hub,NULL,NULL,8,8,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,8,0.00,0.00
3080,529,Stem,NULL,NULL,4,4,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,4,0.00,0.00
3081,532,Seat Stays,NULL,NULL,16,16,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,16,0.00,0.00
3082,533,Seat Tube,NULL,NULL,4,4,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,4,0.00,0.00
3083,534,Top Tube,NULL,NULL,4,4,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,4,0.00,0.00
3084,804,HL Fork,Forks,Components,4,4,0,NULL,NULL,2011-09-17 00:00:00.000,2012,3,101.8936,4,0.00,407.5744
3085,316,Blade,NULL,NULL,8,8,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,8,0.00,0.00
3086,331,Fork End,NULL,NULL,8,8,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,8,0.00,0.00
3087,350,Fork Crown,NULL,NULL,4,4,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,4,0.00,0.00
3088,531,Steerer,NULL,NULL,4,4,0,NULL,NULL,2011-08-28 00:00:00.000,2012,2,0.00,4,0.00,0.00
3089,750,"Road-150 Red, 44",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-08-30 00:00:00.000,2012,2,2171.2942,1,0.00,2171.2942
3090,751,"Road-150 Red, 48",Road Bikes,Bikes,2,2,0,NULL,NULL,2011-08-30 00:00:00.000,2012,2,2171.2942,2,0.00,4342.5884
3091,752,"Road-150 Red, 52",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-08-30 00:00:00.000,2012,2,2171.2942,1,0.00,2171.2942
3092,767,"Road-650 Black, 62",Road Bikes,Bikes,1,1,0,NULL,NULL,2011-08-30 00:00:00.000,2012,2,486.7066,1,0.00,486.7066
3093,517,LL Road Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2011-08-30 00:00:00.000,2012,2,98.77,1,0.00,98.77
3094,519,HL Road Seat Assembly,NULL,NULL,4,4,0,NULL,NULL,2011-08-30 00:00:00.000,2012,2,145.87,4,0.00,583.48
3095,718,"HL Road Frame - Red, 44",Road Frames,Components,1,1,0,NULL,NULL,2011-08-29 00:00:00.000,2012,2,868.6342,1,0.00,868.6342
3096,719,"HL Road Frame - Red, 48",Road Frames,Components,2,2,0,NULL,NULL,2011-08-29 00:00:00.000,2012,2,868.6342,2,0.00,1737.2684
