SalesOrderID,ProductID,OrderQty,UnitPriceDiscount,LineTotal,OrderDate,FiscalYear,FiscalMonth,TerritoryID,TerritoryName,ProductName,ProductSubCategoryName,ProductCategoryName,StandardCostAsOfOrderDate,GrossProfit
52983,871,1,0.00,9.990000,2013-07-22 00:00:00.000,2014,1,4,Southwest,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
52983,870,1,0.00,4.990000,2013-07-22 00:00:00.000,2014,1,4,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
52983,873,1,0.00,2.290000,2013-07-22 00:00:00.000,2014,1,4,Southwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
52984,871,1,0.00,9.990000,2013-07-22 00:00:00.000,2014,1,6,Canada,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
52984,870,1,0.00,4.990000,2013-07-22 00:00:00.000,2014,1,6,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
52984,707,1,0.00,34.990000,2013-07-22 00:00:00.000,2014,1,6,Canada,"Sport-100 Helmet, Red",Helmets,Accessories,13.0863,21.9037
52985,870,1,0.00,4.990000,2013-07-22 00:00:00.000,2014,1,4,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
52985,866,1,0.00,63.500000,2013-07-22 00:00:00.000,2014,1,4,Southwest,"Classic Vest, L",Vests,Clothing,23.749,39.751
52986,921,1,0.00,4.990000,2013-07-22 00:00:00.000,2014,1,10,United Kingdom,Mountain Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
52986,928,1,0.00,24.990000,2013-07-22 00:00:00.000,2014,1,10,United Kingdom,LL Mountain Tire,Tires and Tubes,Accessories,9.3463,15.6437
52987,932,1,0.00,24.990000,2013-07-22 00:00:00.000,2014,1,7,France,ML Road Tire,Tires and Tubes,Accessories,9.3463,15.6437
52987,922,1,0.00,3.990000,2013-07-22 00:00:00.000,2014,1,7,France,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
52987,882,1,0.00,53.990000,2013-07-22 00:00:00.000,2014,1,7,France,"Short-Sleeve Classic Jersey, M",Jerseys,Clothing,41.5723,12.4177
52987,712,1,0.00,8.990000,2013-07-22 00:00:00.000,2014,1,7,France,AWC Logo Cap,Caps,Clothing,6.9223,2.0677
52988,878,1,0.00,21.980000,2013-07-22 00:00:00.000,2014,1,8,Germany,Fender Set - Mountain,Fenders,Accessories,8.2205,13.7595
52988,871,1,0.00,9.990000,2013-07-22 00:00:00.000,2014,1,8,Germany,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
52988,707,1,0.00,34.990000,2013-07-22 00:00:00.000,2014,1,8,Germany,"Sport-100 Helmet, Red",Helmets,Accessories,13.0863,21.9037
52989,922,1,0.00,3.990000,2013-07-22 00:00:00.000,2014,1,8,Germany,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
52989,707,1,0.00,34.990000,2013-07-22 00:00:00.000,2014,1,8,Germany,"Sport-100 Helmet, Red",Helmets,Accessories,13.0863,21.9037
52990,928,1,0.00,24.990000,2013-07-22 00:00:00.000,2014,1,10,United Kingdom,LL Mountain Tire,Tires and Tubes,Accessories,9.3463,15.6437
52990,873,1,0.00,2.290000,2013-07-22 00:00:00.000,2014,1,10,United Kingdom,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
52991,870,1,0.00,4.990000,2013-07-22 00:00:00.000,2014,1,8,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
52991,712,1,0.00,8.990000,2013-07-22 00:00:00.000,2014,1,8,Germany,AWC Logo Cap,Caps,Clothing,6.9223,2.0677
52991,883,1,0.00,53.990000,2013-07-22 00:00:00.000,2014,1,8,Germany,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,41.5723,12.4177
52992,922,1,0.00,3.990000,2013-07-22 00:00:00.000,2014,1,10,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
52993,922,1,0.00,3.990000,2013-07-22 00:00:00.000,2014,1,10,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
52993,876,1,0.00,120.000000,2013-07-22 00:00:00.000,2014,1,10,United Kingdom,Hitch Rack - 4-Bike,Bike Racks,Accessories,44.88,75.12
52994,923,1,0.00,4.990000,2013-07-22 00:00:00.000,2014,1,10,United Kingdom,Touring Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
52995,878,1,0.00,21.980000,2013-07-22 00:00:00.000,2014,1,1,Northwest,Fender Set - Mountain,Fenders,Accessories,8.2205,13.7595
52995,711,1,0.00,34.990000,2013-07-22 00:00:00.000,2014,1,1,Northwest,"Sport-100 Helmet, Blue",Helmets,Accessories,13.0863,21.9037
52995,858,1,0.00,24.490000,2013-07-22 00:00:00.000,2014,1,1,Northwest,"Half-Finger Gloves, S",Gloves,Clothing,9.1593,15.3307
52996,878,1,0.00,21.980000,2013-07-22 00:00:00.000,2014,1,4,Southwest,Fender Set - Mountain,Fenders,Accessories,8.2205,13.7595
52996,707,1,0.00,34.990000,2013-07-22 00:00:00.000,2014,1,4,Southwest,"Sport-100 Helmet, Red",Helmets,Accessories,13.0863,21.9037
52996,866,1,0.00,63.500000,2013-07-22 00:00:00.000,2014,1,4,Southwest,"Classic Vest, L",Vests,Clothing,23.749,39.751
52997,988,1,0.00,564.990000,2013-07-22 00:00:00.000,2014,1,1,Northwest,"Mountain-500 Silver, 52",Mountain Bikes,Bikes,308.2179,256.7721
52997,928,1,0.00,24.990000,2013-07-22 00:00:00.000,2014,1,1,Northwest,LL Mountain Tire,Tires and Tubes,Accessories,9.3463,15.6437
52998,780,1,0.00,2319.990000,2013-07-22 00:00:00.000,2014,1,4,Southwest,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1265.6195,1054.3705
52998,878,1,0.00,21.980000,2013-07-22 00:00:00.000,2014,1,4,Southwest,Fender Set - Mountain,Fenders,Accessories,8.2205,13.7595
52998,871,1,0.00,9.990000,2013-07-22 00:00:00.000,2014,1,4,Southwest,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
52998,870,1,0.00,4.990000,2013-07-22 00:00:00.000,2014,1,4,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
52998,860,1,0.00,24.490000,2013-07-22 00:00:00.000,2014,1,4,Southwest,"Half-Finger Gloves, L",Gloves,Clothing,9.1593,15.3307
52999,783,1,0.00,2294.990000,2013-07-22 00:00:00.000,2014,1,6,Canada,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1251.9813,1043.0087
53000,980,1,0.00,769.490000,2013-07-22 00:00:00.000,2014,1,9,Australia,"Mountain-400-W Silver, 38",Mountain Bikes,Bikes,419.7784,349.7116
53000,867,1,0.00,69.990000,2013-07-22 00:00:00.000,2014,1,9,Australia,"Women's Mountain Shorts, S",Shorts,Clothing,26.1763,43.8137
53001,999,1,0.00,539.990000,2013-07-22 00:00:00.000,2014,1,7,France,"Road-750 Black, 52",Road Bikes,Bikes,343.6496,196.3404
53002,969,1,0.00,2384.070000,2013-07-22 00:00:00.000,2014,1,8,Germany,"Touring-1000 Blue, 60",Touring Bikes,Bikes,1481.9379,902.1321
53002,707,1,0.00,34.990000,2013-07-22 00:00:00.000,2014,1,8,Germany,"Sport-100 Helmet, Red",Helmets,Accessories,13.0863,21.9037
53003,795,1,0.00,2443.350000,2013-07-22 00:00:00.000,2014,1,9,Australia,"Road-250 Black, 52",Road Bikes,Bikes,1554.9479,888.4021
53003,872,1,0.00,8.990000,2013-07-22 00:00:00.000,2014,1,9,Australia,Road Bottle Cage,Bottles and Cages,Accessories,3.3623,5.6277
53004,801,1,0.00,1120.490000,2013-07-23 00:00:00.000,2014,1,9,Australia,"Road-550-W Yellow, 48",Road Bikes,Bikes,713.0798,407.4102
53004,711,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,"Sport-100 Helmet, Blue",Helmets,Accessories,13.0863,21.9037
53004,715,1,0.00,49.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.4923,11.4977
53005,784,1,0.00,2294.990000,2013-07-23 00:00:00.000,2014,1,10,United Kingdom,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1251.9813,1043.0087
53005,711,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,10,United Kingdom,"Sport-100 Helmet, Blue",Helmets,Accessories,13.0863,21.9037
53006,780,1,0.00,2319.990000,2013-07-23 00:00:00.000,2014,1,8,Germany,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1265.6195,1054.3705
53006,871,1,0.00,9.990000,2013-07-23 00:00:00.000,2014,1,8,Germany,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
53007,712,1,0.00,8.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,AWC Logo Cap,Caps,Clothing,6.9223,2.0677
53008,928,1,0.00,24.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,LL Mountain Tire,Tires and Tubes,Accessories,9.3463,15.6437
53008,921,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53008,873,1,0.00,2.290000,2013-07-23 00:00:00.000,2014,1,9,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
53008,877,1,0.00,7.950000,2013-07-23 00:00:00.000,2014,1,9,Australia,Bike Wash - Dissolver,Cleaners,Accessories,2.9733,4.9767
53009,932,1,0.00,24.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,ML Road Tire,Tires and Tubes,Accessories,9.3463,15.6437
53009,883,1,0.00,53.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,41.5723,12.4177
53010,929,1,0.00,29.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,ML Mountain Tire,Tires and Tubes,Accessories,11.2163,18.7737
53010,865,1,0.00,63.500000,2013-07-23 00:00:00.000,2014,1,9,Australia,"Classic Vest, M",Vests,Clothing,23.749,39.751
53011,929,1,0.00,29.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,ML Mountain Tire,Tires and Tubes,Accessories,11.2163,18.7737
53011,921,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53011,707,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,"Sport-100 Helmet, Red",Helmets,Accessories,13.0863,21.9037
53012,878,1,0.00,21.980000,2013-07-23 00:00:00.000,2014,1,9,Australia,Fender Set - Mountain,Fenders,Accessories,8.2205,13.7595
53012,711,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,"Sport-100 Helmet, Blue",Helmets,Accessories,13.0863,21.9037
53012,864,1,0.00,63.500000,2013-07-23 00:00:00.000,2014,1,9,Australia,"Classic Vest, S",Vests,Clothing,23.749,39.751
53013,921,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53013,878,1,0.00,21.980000,2013-07-23 00:00:00.000,2014,1,9,Australia,Fender Set - Mountain,Fenders,Accessories,8.2205,13.7595
53013,871,1,0.00,9.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
53013,870,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
53013,864,1,0.00,63.500000,2013-07-23 00:00:00.000,2014,1,9,Australia,"Classic Vest, S",Vests,Clothing,23.749,39.751
53014,715,1,0.00,49.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,38.4923,11.4977
53014,712,1,0.00,8.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,AWC Logo Cap,Caps,Clothing,6.9223,2.0677
53015,873,1,0.00,2.290000,2013-07-23 00:00:00.000,2014,1,9,Australia,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
53016,712,1,0.00,8.990000,2013-07-23 00:00:00.000,2014,1,9,Australia,AWC Logo Cap,Caps,Clothing,6.9223,2.0677
53017,712,1,0.00,8.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,AWC Logo Cap,Caps,Clothing,6.9223,2.0677
53018,932,1,0.00,24.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,ML Road Tire,Tires and Tubes,Accessories,9.3463,15.6437
53018,922,1,0.00,3.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
53019,931,1,0.00,21.490000,2013-07-23 00:00:00.000,2014,1,6,Canada,LL Road Tire,Tires and Tubes,Accessories,8.0373,13.4527
53019,860,1,0.00,24.490000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Half-Finger Gloves, L",Gloves,Clothing,9.1593,15.3307
53019,922,1,0.00,3.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
53020,923,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Touring Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53021,923,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,1,Northwest,Touring Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53021,873,1,0.00,2.290000,2013-07-23 00:00:00.000,2014,1,1,Northwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
53022,923,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,1,Northwest,Touring Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53023,933,1,0.00,32.600000,2013-07-23 00:00:00.000,2014,1,6,Canada,HL Road Tire,Tires and Tubes,Accessories,12.1924,20.4076
53023,922,1,0.00,3.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
53023,707,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Sport-100 Helmet, Red",Helmets,Accessories,13.0863,21.9037
53024,922,1,0.00,3.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
53024,933,1,0.00,32.600000,2013-07-23 00:00:00.000,2014,1,6,Canada,HL Road Tire,Tires and Tubes,Accessories,12.1924,20.4076
53024,707,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Sport-100 Helmet, Red",Helmets,Accessories,13.0863,21.9037
53024,859,1,0.00,24.490000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Half-Finger Gloves, M",Gloves,Clothing,9.1593,15.3307
53025,922,1,0.00,3.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
53025,933,1,0.00,32.600000,2013-07-23 00:00:00.000,2014,1,4,Southwest,HL Road Tire,Tires and Tubes,Accessories,12.1924,20.4076
53025,880,1,0.00,54.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Hydration Pack - 70 oz.,Hydration Packs,Accessories,20.5663,34.4237
53026,928,1,0.00,24.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,LL Mountain Tire,Tires and Tubes,Accessories,9.3463,15.6437
53027,933,1,0.00,32.600000,2013-07-23 00:00:00.000,2014,1,6,Canada,HL Road Tire,Tires and Tubes,Accessories,12.1924,20.4076
53027,922,1,0.00,3.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
53028,933,1,0.00,32.600000,2013-07-23 00:00:00.000,2014,1,4,Southwest,HL Road Tire,Tires and Tubes,Accessories,12.1924,20.4076
53028,873,1,0.00,2.290000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
53029,871,1,0.00,9.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
53029,870,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
53030,870,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
53030,871,1,0.00,9.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
53030,707,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Sport-100 Helmet, Red",Helmets,Accessories,13.0863,21.9037
53030,860,1,0.00,24.490000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Half-Finger Gloves, L",Gloves,Clothing,9.1593,15.3307
53031,870,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,1,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
53031,871,1,0.00,9.990000,2013-07-23 00:00:00.000,2014,1,1,Northwest,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
53031,711,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,1,Northwest,"Sport-100 Helmet, Blue",Helmets,Accessories,13.0863,21.9037
53031,859,1,0.00,24.490000,2013-07-23 00:00:00.000,2014,1,1,Northwest,"Half-Finger Gloves, M",Gloves,Clothing,9.1593,15.3307
53032,867,1,0.00,69.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Women's Mountain Shorts, S",Shorts,Clothing,26.1763,43.8137
53033,868,1,0.00,69.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Women's Mountain Shorts, M",Shorts,Clothing,26.1763,43.8137
53033,883,1,0.00,53.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,41.5723,12.4177
53033,858,1,0.00,24.490000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Half-Finger Gloves, S",Gloves,Clothing,9.1593,15.3307
53034,712,1,0.00,8.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,AWC Logo Cap,Caps,Clothing,6.9223,2.0677
53034,870,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
53035,921,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53035,873,1,0.00,2.290000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
53036,921,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,8,Germany,Mountain Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53036,928,1,0.00,24.990000,2013-07-23 00:00:00.000,2014,1,8,Germany,LL Mountain Tire,Tires and Tubes,Accessories,9.3463,15.6437
53036,873,1,0.00,2.290000,2013-07-23 00:00:00.000,2014,1,8,Germany,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
53037,921,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,10,United Kingdom,Mountain Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53037,928,1,0.00,24.990000,2013-07-23 00:00:00.000,2014,1,10,United Kingdom,LL Mountain Tire,Tires and Tubes,Accessories,9.3463,15.6437
53037,873,1,0.00,2.290000,2013-07-23 00:00:00.000,2014,1,10,United Kingdom,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
53038,928,1,0.00,24.990000,2013-07-23 00:00:00.000,2014,1,8,Germany,LL Mountain Tire,Tires and Tubes,Accessories,9.3463,15.6437
53039,922,1,0.00,3.990000,2013-07-23 00:00:00.000,2014,1,8,Germany,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
53039,708,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,8,Germany,"Sport-100 Helmet, Black",Helmets,Accessories,13.0863,21.9037
53040,931,1,0.00,21.490000,2013-07-23 00:00:00.000,2014,1,10,United Kingdom,LL Road Tire,Tires and Tubes,Accessories,8.0373,13.4527
53040,922,1,0.00,3.990000,2013-07-23 00:00:00.000,2014,1,10,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1.4923,2.4977
53040,708,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,10,United Kingdom,"Sport-100 Helmet, Black",Helmets,Accessories,13.0863,21.9037
53041,934,1,0.00,28.990000,2013-07-23 00:00:00.000,2014,1,7,France,Touring Tire,Tires and Tubes,Accessories,10.8423,18.1477
53041,923,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,7,France,Touring Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53041,873,1,0.00,2.290000,2013-07-23 00:00:00.000,2014,1,7,France,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
53042,930,1,0.00,35.000000,2013-07-23 00:00:00.000,2014,1,6,Canada,HL Mountain Tire,Tires and Tubes,Accessories,13.09,21.91
53042,921,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53042,873,1,0.00,2.290000,2013-07-23 00:00:00.000,2014,1,6,Canada,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
53043,878,1,0.00,21.980000,2013-07-23 00:00:00.000,2014,1,6,Canada,Fender Set - Mountain,Fenders,Accessories,8.2205,13.7595
53043,711,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Sport-100 Helmet, Blue",Helmets,Accessories,13.0863,21.9037
53044,712,1,0.00,8.990000,2013-07-23 00:00:00.000,2014,1,10,United Kingdom,AWC Logo Cap,Caps,Clothing,6.9223,2.0677
53045,878,1,0.00,21.980000,2013-07-23 00:00:00.000,2014,1,6,Canada,Fender Set - Mountain,Fenders,Accessories,8.2205,13.7595
53045,871,1,0.00,9.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
53045,870,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
53046,878,1,0.00,21.980000,2013-07-23 00:00:00.000,2014,1,1,Northwest,Fender Set - Mountain,Fenders,Accessories,8.2205,13.7595
53046,879,1,0.00,159.000000,2013-07-23 00:00:00.000,2014,1,1,Northwest,All-Purpose Bike Stand,Bike Stands,Accessories,59.466,99.534
53047,976,1,0.00,1700.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Road-350-W Yellow, 48",Road Bikes,Bikes,1082.51,618.48
53047,870,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
53047,872,1,0.00,8.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Road Bottle Cage,Bottles and Cages,Accessories,3.3623,5.6277
53047,880,1,0.00,54.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Hydration Pack - 70 oz.,Hydration Packs,Accessories,20.5663,34.4237
53048,984,1,0.00,564.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Mountain-500 Silver, 40",Mountain Bikes,Bikes,308.2179,256.7721
53048,871,1,0.00,9.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
53048,870,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
53048,708,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,6,Canada,"Sport-100 Helmet, Black",Helmets,Accessories,13.0863,21.9037
53049,984,1,0.00,564.990000,2013-07-23 00:00:00.000,2014,1,1,Northwest,"Mountain-500 Silver, 40",Mountain Bikes,Bikes,308.2179,256.7721
53049,928,1,0.00,24.990000,2013-07-23 00:00:00.000,2014,1,1,Northwest,LL Mountain Tire,Tires and Tubes,Accessories,9.3463,15.6437
53049,873,1,0.00,2.290000,2013-07-23 00:00:00.000,2014,1,1,Northwest,Patch Kit/8 Patches,Tires and Tubes,Accessories,0.8565,1.4335
53050,793,1,0.00,2443.350000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Road-250 Black, 44",Road Bikes,Bikes,1554.9479,888.4021
53050,707,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Sport-100 Helmet, Red",Helmets,Accessories,13.0863,21.9037
53050,858,1,0.00,24.490000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Half-Finger Gloves, S",Gloves,Clothing,9.1593,15.3307
53051,982,1,0.00,769.490000,2013-07-23 00:00:00.000,2014,1,1,Northwest,"Mountain-400-W Silver, 42",Mountain Bikes,Bikes,419.7784,349.7116
53051,869,1,0.00,69.990000,2013-07-23 00:00:00.000,2014,1,1,Northwest,"Women's Mountain Shorts, L",Shorts,Clothing,26.1763,43.8137
53052,781,1,0.00,2319.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Mountain-200 Silver, 46",Mountain Bikes,Bikes,1265.6195,1054.3705
53052,878,1,0.00,21.980000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Fender Set - Mountain,Fenders,Accessories,8.2205,13.7595
53052,879,1,0.00,159.000000,2013-07-23 00:00:00.000,2014,1,4,Southwest,All-Purpose Bike Stand,Bike Stands,Accessories,59.466,99.534
53053,779,1,0.00,2319.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1265.6195,1054.3705
53053,711,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Sport-100 Helmet, Blue",Helmets,Accessories,13.0863,21.9037
53054,784,1,0.00,2294.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1251.9813,1043.0087
53054,870,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1.8663,3.1237
53054,871,1,0.00,9.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Mountain Bottle Cage,Bottles and Cages,Accessories,3.7363,6.2537
53054,711,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Sport-100 Helmet, Blue",Helmets,Accessories,13.0863,21.9037
53055,784,1,0.00,2294.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1251.9813,1043.0087
53055,921,1,0.00,4.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1.8663,3.1237
53055,930,1,0.00,35.000000,2013-07-23 00:00:00.000,2014,1,4,Southwest,HL Mountain Tire,Tires and Tubes,Accessories,13.09,21.91
53055,707,1,0.00,34.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Sport-100 Helmet, Red",Helmets,Accessories,13.0863,21.9037
53056,784,1,0.00,2294.990000,2013-07-23 00:00:00.000,2014,1,4,Southwest,"Mountain-200 Black, 46",Mountain Bikes,Bikes,1251.9813,1043.0087
