SalesOrderID,OrderDate,ShipDate,FiscalYear,FiscalMonth,LeadTimeDays
58592,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58593,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58594,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58595,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58596,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58597,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58598,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58599,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58600,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58601,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58602,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58603,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58604,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58605,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58606,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58607,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58608,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58609,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58610,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58611,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58612,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58613,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58614,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58615,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58616,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58617,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58618,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58619,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58620,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58621,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58622,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58623,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58624,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58625,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58626,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58627,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58628,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58629,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58630,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58631,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58632,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58633,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58634,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58635,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58636,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58637,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58638,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58639,2013-10-25 00:00:00.000,2013-11-01 00:00:00.000,2014,4,7
58640,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58641,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58642,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58643,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58644,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58645,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58646,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58647,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58648,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58649,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58650,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58651,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58652,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58653,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58654,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58655,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58656,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58657,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58658,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58659,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58660,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58661,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58662,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58663,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58664,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58665,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58666,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58667,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58668,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58669,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58670,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58671,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58672,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58673,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58674,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58675,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58676,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58677,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58678,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58679,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58680,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58681,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58682,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58683,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58684,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58685,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58686,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58687,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58688,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58689,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58690,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58691,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58692,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58693,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58694,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58695,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58696,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58697,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58698,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58699,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58700,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58701,2013-10-26 00:00:00.000,2013-11-02 00:00:00.000,2014,4,7
58702,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58703,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58704,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58705,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58706,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58707,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58708,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58709,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58710,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58711,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58712,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58713,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58714,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58715,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58716,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58717,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58718,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58719,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58720,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58721,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58722,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58723,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58724,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58725,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58726,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58727,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58728,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58729,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58730,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58731,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58732,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58733,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58734,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58735,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58736,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58737,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58738,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58739,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58740,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58741,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58742,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58743,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58744,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58745,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58746,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58747,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58748,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58749,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58750,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58751,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58752,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58753,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58754,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58755,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58756,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58757,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58758,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58759,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58760,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58761,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58762,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58763,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58764,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58765,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58766,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58767,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58768,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58769,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58770,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58771,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58772,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58773,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58774,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58775,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58776,2013-10-27 00:00:00.000,2013-11-03 00:00:00.000,2014,4,7
58777,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58778,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58779,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58780,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58781,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58782,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58783,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58784,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58785,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58786,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58787,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58788,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58789,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58790,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58791,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58792,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58793,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58794,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58795,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58796,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58797,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58798,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58799,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58800,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58801,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58802,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58803,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58804,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58805,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58806,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58807,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58808,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58809,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58810,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58811,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58812,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58813,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58814,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58815,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58816,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58817,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58818,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58819,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58820,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58821,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58822,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58823,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58824,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58825,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58826,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58827,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58828,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58829,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58830,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58831,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58832,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58833,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58834,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58835,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58836,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58837,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58838,2013-10-28 00:00:00.000,2013-11-04 00:00:00.000,2014,4,7
58839,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58840,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58841,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58842,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58843,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58844,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58845,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58846,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58847,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58848,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58849,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58850,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58851,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58852,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58853,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58854,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58855,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58856,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58857,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58858,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58859,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58860,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58861,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58862,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58863,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58864,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58865,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58866,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58867,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58868,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58869,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58870,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58871,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58872,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58873,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58874,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58875,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58876,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58877,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58878,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58879,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58880,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58881,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58882,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58883,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58884,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58885,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58886,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58887,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58888,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58889,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58890,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58891,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58892,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58893,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58894,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58895,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58896,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58897,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58898,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58899,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58900,2013-10-29 00:00:00.000,2013-11-05 00:00:00.000,2014,4,7
58901,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58902,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58903,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58904,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58905,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58906,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58907,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58908,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58909,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58910,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58911,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58912,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58913,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58914,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58915,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58916,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58917,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58918,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58919,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58920,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58921,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58922,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58923,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58924,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58925,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58926,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58927,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58928,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58929,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58930,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58931,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58932,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58933,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58934,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58935,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58936,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58937,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58938,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
58939,2013-10-30 00:00:00.000,2013-11-06 00:00:00.000,2014,4,7
